Preprocessed Review Text,Review Token,True Sentiment,FCNN Sentiment,RNN Sentiment
nice materi design make look like pregnant ladi,"['nice', 'materi', 'design', 'make', 'look', 'like', 'pregnant', 'ladi']",Negative,Negative,Negative
glad miss jean new pilcro find fit well,"['glad', 'miss', 'jean', 'new', 'pilcro', 'find', 'fit', 'well']",Positive,Positive,Positive
love top hit top waist flatter fabric thicker thought would deep textur first took packag thought would sendback look kind squar shapeless took whole look,"['love', 'top', 'hit', 'top', 'waist', 'flatter', 'fabric', 'thicker', 'thought', 'would', 'deep', 'textur', 'first', 'took', 'packag', 'thought', 'would', 'sendback', 'look', 'kind', 'squar', 'shapeless', 'took', 'whole', 'look']",Positive,Negative,Negative
widest sweater ever seen laugh loud open show around offic everyon els crack comic wide even month pregnant ml would pretti roomi back size look like jare subway preweightloss pant sweater form ridicul,"['widest', 'sweater', 'ever', 'seen', 'laugh', 'loud', 'open', 'show', 'around', 'offic', 'everyon', 'els', 'crack', 'comic', 'wide', 'even', 'month', 'pregnant', 'ml', 'would', 'pretti', 'roomi', 'back', 'size', 'look', 'like', 'jare', 'subway', 'preweightloss', 'pant', 'sweater', 'form', 'ridicul']",Negative,Negative,Negative
dress unfortun return cute onlin look like sack person run larg arm hole low flatter,"['dress', 'unfortun', 'return', 'cute', 'onlin', 'look', 'like', 'sack', 'person', 'run', 'larg', 'arm', 'hole', 'low', 'flatter']",Negative,Negative,Negative
tag sewn small long huge x itchi cut thread left behind plastici even itchi make intim item itchi tag comfort also love bralett wear time includ work b cup howev one thin flimsi give support even b cup would loung bralett itchi,"['tag', 'sewn', 'small', 'long', 'huge', 'x', 'itchi', 'cut', 'thread', 'left', 'behind', 'plastici', 'even', 'itchi', 'make', 'intim', 'item', 'itchi', 'tag', 'comfort', 'also', 'love', 'bralett', 'wear', 'time', 'includ', 'work', 'b', 'cup', 'howev', 'one', 'thin', 'flimsi', 'give', 'support', 'even', 'b', 'cup', 'would', 'loung', 'bralett', 'itchi']",Negative,Negative,Negative
disappoint order two size fray embroideri bad one dress would worn zipper stick second dress fray loos thread well seam shoulder properli sewn made lace necklin complet crook issu would mayb accept dress return size,"['disappoint', 'order', 'two', 'size', 'fray', 'embroideri', 'bad', 'one', 'dress', 'would', 'worn', 'zipper', 'stick', 'second', 'dress', 'fray', 'loos', 'thread', 'well', 'seam', 'shoulder', 'properli', 'sewn', 'made', 'lace', 'necklin', 'complet', 'crook', 'issu', 'would', 'mayb', 'accept', 'dress', 'return', 'size']",Negative,Negative,Negative
great pair work slack flare wear boot give rich look super flatter cut flat recommend fall winter,"['great', 'pair', 'work', 'slack', 'flare', 'wear', 'boot', 'give', 'rich', 'look', 'super', 'flatter', 'cut', 'flat', 'recommend', 'fall', 'winter']",Positive,Positive,Positive
order white quit sheer other note realli full hit midhip work figur inch longer tunic less volumin could work nope,"['order', 'white', 'quit', 'sheer', 'other', 'note', 'realli', 'full', 'hit', 'midhip', 'work', 'figur', 'inch', 'longer', 'tunic', 'less', 'volumin', 'could', 'work', 'nope']",Negative,Negative,Negative
fit larg wrinkl easili expect price,"['fit', 'larg', 'wrinkl', 'easili', 'expect', 'price']",Negative,Negative,Negative
jacket look like statement piec onlin soft focu len realiti meh think pattern gorgeou would work without stud stud uniqu would work simpl solid color put togeth unwant love child laura ashley bag march band jacket felt cloy clever quilt fabric boxi cut jacket also make unwieldi uncomfort sinc,"['jacket', 'look', 'like', 'statement', 'piec', 'onlin', 'soft', 'focu', 'len', 'realiti', 'meh', 'think', 'pattern', 'gorgeou', 'would', 'work', 'without', 'stud', 'stud', 'uniqu', 'would', 'work', 'simpl', 'solid', 'color', 'put', 'togeth', 'unwant', 'love', 'child', 'laura', 'ashley', 'bag', 'march', 'band', 'jacket', 'felt', 'cloy', 'clever', 'quilt', 'fabric', 'boxi', 'cut', 'jacket', 'also', 'make', 'unwieldi', 'uncomfort', 'sinc']",Negative,Negative,Negative
love jean come long easi cut want sinc hem short torso high waist still flatter surpris refer got size,"['love', 'jean', 'come', 'long', 'easi', 'cut', 'want', 'sinc', 'hem', 'short', 'torso', 'high', 'waist', 'still', 'flatter', 'surpris', 'refer', 'got', 'size']",Positive,Positive,Positive
top awkward necklin lay like photo mention anoth review see threw poor qualiti fit baggi unflatt materi thin also run larg color pretti,"['top', 'awkward', 'necklin', 'lay', 'like', 'photo', 'mention', 'anoth', 'review', 'see', 'threw', 'poor', 'qualiti', 'fit', 'baggi', 'unflatt', 'materi', 'thin', 'also', 'run', 'larg', 'color', 'pretti']",Negative,Negative,Negative
longtim ag jean fan late though find materi much stretchi want good pair jean want pajama jean would order found thing steve capri order review back pair went shame color pictur want made actual jean materi,"['longtim', 'ag', 'jean', 'fan', 'late', 'though', 'find', 'materi', 'much', 'stretchi', 'want', 'good', 'pair', 'jean', 'want', 'pajama', 'jean', 'would', 'order', 'found', 'thing', 'steve', 'capri', 'order', 'review', 'back', 'pair', 'went', 'shame', 'color', 'pictur', 'want', 'made', 'actual', 'jean', 'materi']",Negative,Negative,Negative
want love great springsumm pant sadli unflatt ladi hip ruler build pant fantast pant forgiv hip thigh area bless curvier build realli hope pant clean vintag inspir audrey hepburn look reimagin everygirl noth flatter hourglass bodi clean nonbulki line someth like,"['want', 'love', 'great', 'springsumm', 'pant', 'sadli', 'unflatt', 'ladi', 'hip', 'ruler', 'build', 'pant', 'fantast', 'pant', 'forgiv', 'hip', 'thigh', 'area', 'bless', 'curvier', 'build', 'realli', 'hope', 'pant', 'clean', 'vintag', 'inspir', 'audrey', 'hepburn', 'look', 'reimagin', 'everygirl', 'noth', 'flatter', 'hourglass', 'bodi', 'clean', 'nonbulki', 'line', 'someth', 'like']",Neutral,Neutral,Neutral
bought dress saw store first came retail stun color vivid bead intric regret purchas immedi fast forward today dress receiv one origin store fabric differ hardli bead color wash dull read previou review say dress like studio pictur origin promo,"['bought', 'dress', 'saw', 'store', 'first', 'came', 'retail', 'stun', 'color', 'vivid', 'bead', 'intric', 'regret', 'purchas', 'immedi', 'fast', 'forward', 'today', 'dress', 'receiv', 'one', 'origin', 'store', 'fabric', 'differ', 'hardli', 'bead', 'color', 'wash', 'dull', 'read', 'previou', 'review', 'say', 'dress', 'like', 'studio', 'pictur', 'origin', 'promo']",Negative,Negative,Neutral
scratchi wide cut flatter tri make work want differ uniqu cardigan color either yellowivori bummer cute model snap favorit part,"['scratchi', 'wide', 'cut', 'flatter', 'tri', 'make', 'work', 'want', 'differ', 'uniqu', 'cardigan', 'color', 'either', 'yellowivori', 'bummer', 'cute', 'model', 'snap', 'favorit', 'part']",Neutral,Neutral,Neutral
tall busti found top run short side other said materi soft stretchi rouch creat bit bulki look return,"['tall', 'busti', 'found', 'top', 'run', 'short', 'side', 'other', 'said', 'materi', 'soft', 'stretchi', 'rouch', 'creat', 'bit', 'bulki', 'look', 'return']",Neutral,Neutral,Neutral
read review fabric see like dress enough give shot soooo see tralli could worn beach disappoint,"['read', 'review', 'fabric', 'see', 'like', 'dress', 'enough', 'give', 'shot', 'soooo', 'see', 'tralli', 'could', 'worn', 'beach', 'disappoint']",Negative,Negative,Positive
bodi type top look ridicul smallbust thinnish top seemingli pretti top look like big rectangl unflatt hard tell truetos hung wide think gal substanti upper bodi boob would work better,"['bodi', 'type', 'top', 'look', 'ridicul', 'smallbust', 'thinnish', 'top', 'seemingli', 'pretti', 'top', 'look', 'like', 'big', 'rectangl', 'unflatt', 'hard', 'tell', 'truetos', 'hung', 'wide', 'think', 'gal', 'substanti', 'upper', 'bodi', 'boob', 'would', 'work', 'better']",Neutral,Neutral,Neutral
ridicul soft conform worn workout cloth skinni leg look fabul either way wear mine way custom photo shown mean fold look great either way green nice neutral look great black shade brown tan even grey function pocket nice critic dolmanstyledrop hem sleev huge fan bu,"['ridicul', 'soft', 'conform', 'worn', 'workout', 'cloth', 'skinni', 'leg', 'look', 'fabul', 'either', 'way', 'wear', 'mine', 'way', 'custom', 'photo', 'shown', 'mean', 'fold', 'look', 'great', 'either', 'way', 'green', 'nice', 'neutral', 'look', 'great', 'black', 'shade', 'brown', 'tan', 'even', 'grey', 'function', 'pocket', 'nice', 'critic', 'dolmanstyledrop', 'hem', 'sleev', 'huge', 'fan', 'bu']",Positive,Positive,Positive
agre good review love color feel fit versatil look sexi modest depend underpin accessori drape disguis figur flaw three season dress look forward rotat year come bought regular hem instead petit,"['agre', 'good', 'review', 'love', 'color', 'feel', 'fit', 'versatil', 'look', 'sexi', 'modest', 'depend', 'underpin', 'accessori', 'drape', 'disguis', 'figur', 'flaw', 'three', 'season', 'dress', 'look', 'forward', 'rotat', 'year', 'come', 'bought', 'regular', 'hem', 'instead', 'petit']",Positive,Positive,Positive
pictur show come belt,"['pictur', 'show', 'come', 'belt']",Neutral,Neutral,Neutral
love color fit odd frumpi sleev shorter lift arm entir sweater get lift go back,"['love', 'color', 'fit', 'odd', 'frumpi', 'sleev', 'shorter', 'lift', 'arm', 'entir', 'sweater', 'get', 'lift', 'go', 'back']",Neutral,Neutral,Neutral
photo justic detail necklin ador look fantast jean textur light gauzey find seethough size tough thin top usual xs went xs order tri sacrif length flatter width great sale price,"['photo', 'justic', 'detail', 'necklin', 'ador', 'look', 'fantast', 'jean', 'textur', 'light', 'gauzey', 'find', 'seethough', 'size', 'tough', 'thin', 'top', 'usual', 'xs', 'went', 'xs', 'order', 'tri', 'sacrif', 'length', 'flatter', 'width', 'great', 'sale', 'price']",Positive,Positive,Positive
would love top length pictur model crop length,"['would', 'love', 'top', 'length', 'pictur', 'model', 'crop', 'length']",Negative,Negative,Negative
current studi univers constantli review dress underdress get comment overdress get even comment day wore plain navi blue blazer peopl ask day occas blazer nice solut standard uniform blazer stripe light grey color make blazer casual still feel put togeth class fit also excel feel boxi,"['current', 'studi', 'univers', 'constantli', 'review', 'dress', 'underdress', 'get', 'comment', 'overdress', 'get', 'even', 'comment', 'day', 'wore', 'plain', 'navi', 'blue', 'blazer', 'peopl', 'ask', 'day', 'occas', 'blazer', 'nice', 'solut', 'standard', 'uniform', 'blazer', 'stripe', 'light', 'grey', 'color', 'make', 'blazer', 'casual', 'still', 'feel', 'put', 'togeth', 'class', 'fit', 'also', 'excel', 'feel', 'boxi']",Positive,Positive,Positive
great trouser pant summer pretti jacquard print neat denim detail hem waist band usual wear retail went size looser trouser fit fit backend nice alway plu ca wait wear,"['great', 'trouser', 'pant', 'summer', 'pretti', 'jacquard', 'print', 'neat', 'denim', 'detail', 'hem', 'waist', 'band', 'usual', 'wear', 'retail', 'went', 'size', 'looser', 'trouser', 'fit', 'fit', 'backend', 'nice', 'alway', 'plu', 'ca', 'wait', 'wear']",Positive,Positive,Positive
love way shirt look tri store buto got home realiz extrem sheer ca wear white bra exampl show take back,"['love', 'way', 'shirt', 'look', 'tri', 'store', 'buto', 'got', 'home', 'realiz', 'extrem', 'sheer', 'ca', 'wear', 'white', 'bra', 'exampl', 'show', 'take', 'back']",Negative,Negative,Negative
first pair mother denim certainli last fit true size design denim j brand paig ag bought size fit perfectli hug curv nice bunch littl bit ankl easili alter honestli need qualiti great nice denim materi lot stretch love skinni jean tight exactli look,"['first', 'pair', 'mother', 'denim', 'certainli', 'last', 'fit', 'true', 'size', 'design', 'denim', 'j', 'brand', 'paig', 'ag', 'bought', 'size', 'fit', 'perfectli', 'hug', 'curv', 'nice', 'bunch', 'littl', 'bit', 'ankl', 'easili', 'alter', 'honestli', 'need', 'qualiti', 'great', 'nice', 'denim', 'materi', 'lot', 'stretch', 'love', 'skinni', 'jean', 'tight', 'exactli', 'look']",Positive,Positive,Positive
dress pattern materi great way big even tri xs look like huge sack bad real potenti,"['dress', 'pattern', 'materi', 'great', 'way', 'big', 'even', 'tri', 'xs', 'look', 'like', 'huge', 'sack', 'bad', 'real', 'potenti']",Neutral,Neutral,Neutral
order pink slightest hint pink mix ivori fit true size detail crochet outstand remind seashel daughter collect last year visit san diego wish teal green one would stock xl would grab softest knit comfort wear day pretti version cardigan,"['order', 'pink', 'slightest', 'hint', 'pink', 'mix', 'ivori', 'fit', 'true', 'size', 'detail', 'crochet', 'outstand', 'remind', 'seashel', 'daughter', 'collect', 'last', 'year', 'visit', 'san', 'diego', 'wish', 'teal', 'green', 'one', 'would', 'stock', 'xl', 'would', 'grab', 'softest', 'knit', 'comfort', 'wear', 'day', 'pretti', 'version', 'cardigan']",Positive,Positive,Positive
bought sweater onlin soon saw like review agre shapeless stick much waist softer fabric mayb flair would work one got xs mayb chesti wo flare much sadli return excit well,"['bought', 'sweater', 'onlin', 'soon', 'saw', 'like', 'review', 'agre', 'shapeless', 'stick', 'much', 'waist', 'softer', 'fabric', 'mayb', 'flair', 'would', 'work', 'one', 'got', 'xs', 'mayb', 'chesti', 'wo', 'flare', 'much', 'sadli', 'return', 'excit', 'well']",Neutral,Neutral,Neutral
super comfort trend embroideri bead wore day receiv airport tee shirt jean got compliment left right love,"['super', 'comfort', 'trend', 'embroideri', 'bead', 'wore', 'day', 'receiv', 'airport', 'tee', 'shirt', 'jean', 'got', 'compliment', 'left', 'right', 'love']",Positive,Positive,Positive
tri love high wast wide leg black flowi pant everyth could hope quit size blindli order size usual small occasion xs retail brand like floreat tall lb long torso narrow shoulder short arm fit size enough space bust lace edg sleev roomi reach wrist shoulder right extra fabric balloon around,"['tri', 'love', 'high', 'wast', 'wide', 'leg', 'black', 'flowi', 'pant', 'everyth', 'could', 'hope', 'quit', 'size', 'blindli', 'order', 'size', 'usual', 'small', 'occasion', 'xs', 'retail', 'brand', 'like', 'floreat', 'tall', 'lb', 'long', 'torso', 'narrow', 'shoulder', 'short', 'arm', 'fit', 'size', 'enough', 'space', 'bust', 'lace', 'edg', 'sleev', 'roomi', 'reach', 'wrist', 'shoulder', 'right', 'extra', 'fabric', 'balloon', 'around']",Neutral,Neutral,Neutral
love color shirt run big even size still larg ruffl flare bit flatter one look pretti hangar,"['love', 'color', 'shirt', 'run', 'big', 'even', 'size', 'still', 'larg', 'ruffl', 'flare', 'bit', 'flatter', 'one', 'look', 'pretti', 'hangar']",Neutral,Neutral,Neutral
realli realli want take home decid front dress look amaz belt love color howev bunch like crazi back tri without belt hung like sack complet unflatt way get rid bunch back would taken home cost dress ca justifi take tailor stay sigh close,"['realli', 'realli', 'want', 'take', 'home', 'decid', 'front', 'dress', 'look', 'amaz', 'belt', 'love', 'color', 'howev', 'bunch', 'like', 'crazi', 'back', 'tri', 'without', 'belt', 'hung', 'like', 'sack', 'complet', 'unflatt', 'way', 'get', 'rid', 'bunch', 'back', 'would', 'taken', 'home', 'cost', 'dress', 'ca', 'justifi', 'take', 'tailor', 'stay', 'sigh', 'close']",Neutral,Neutral,Neutral
