Review Token,True Rating,RNN Rating
"['drawn', 'dress', 'store', 'locat', 'display', 'well', 'one', 'mannequin', 'dress', 'jean', 'jacket', 'anoth', 'faux', 'fur', 'cardigan', 'dress', 'vibrant', 'red', 'fit', 'busti', 'short', 'torso', 'dress', 'made', 'look', 'like', 'dolli', 'pardon', 'top', 'lot', 'room', 'bottom', 'tri', 'size', 'felt', 'like', 'need', 'size', 'larger', 'top', 'size', 'smaller', 'bottom', 'said', 'materi', 'good', 'qu']",3,3
"['thrill', 'find', 'store', 'tri', 'fabric', 'light', 'weight', 'cut', 'sleev', 'make', 'uniqu', 'gripe', 'length', 'hit', 'top', 'pant', 'lift', 'arm', 'way', 'cut', 'sleev', 'whole', 'shirt', 'lift', 'show', 'belli', 'love', 'eleg', 'much', 'decid', 'live', 'short', 'wear', 'tuck', 'cami', 'underneath', 'fit', 'true', 'size']",4,5
"['excit', 'order', 'sweater', 'disappoint', 'came', 'knit', 'somewhat', 'stiff', 'sleev', 'bell', 'shape', 'pictur', 'model', 'overal', 'would', 'kept', 'much', 'less', 'money', 'price', 'ordinari', 'sweater', 'style']",1,1
"['lb', 'fit', 'perfect', 'size', 'petit', 'good', 'materi', 'flat']",4,4
"['materi', 'soft', 'look', 'like', 'model', 'except', 'get', 'littl', 'wrinkli', 'hem', 'turn', 'corner', 'like', 'alreadi', 'worn', 'time']",4,4
"['purchas', 'larg', 'normal', 'size', 'bottom', 'littl', 'roomi', 'waist', 'high', 'go', 'tack', 'waist', 'good', 'qualiti', 'best', 'pant', 'world']",3,3
"['order', 'pink', 'gorgeou', 'color', 'feel', 'soft', 'would', 'kept', 'blanket', 'send', 'back', 'sweater', 'lay', 'right', 'sort', 'insid', 'layer', 'fit', 'right', 'outsid', 'sweater', 'layer', 'end', 'puf', 'side', 'waist', 'flatter', 'hood', 'larg', 'floppi', 'look', 'bad']",3,5
"['order', 'arriv', 'store', 'excit', 'tri', 'soft', 'cuddli', 'littl', 'baggi', 'arm', 'shed', 'everywher', 'underwhelm']",3,3
"['perfect', 'peplum', 'float', 'bit', 'stick', 'super', 'flatter', 'kept', 'mine', 'even', 'though', 'front', 'seam', 'like', 'inch', 'peplum', 'pleat', 'crook', 'geez', 'retail', 'ca', 'justifi', 'buy', 'much', 'anyth', 'unless', 'sale', 'qualiti', 'recent', 'year', 'gone', 'wayyyi', 'downhil']",3,3
"['want', 'casual', 'special', 'summer', 'dress', 'high', 'hope', 'one', 'normal', 'like', 'tri', 'thing', 'difficult', 'tell', 'fit', 'onlin', 'arriv', 'disappoint', 'dress', 'full', 'skirt', 'top', 'fit', 'bit', 'odd', 'lot', 'shape', 'especi', 'flatter', 'fabric', 'excit', 'either', 'unfortun', 'one', 'went', 'back']",3,3
"['realli', 'want', 'love', 'sadli', 'first', 'thing', 'notic', 'tight', 'arm', 'across', 'back', 'size', 'mayb', 'even', 'two', 'size', 'secondli', 'see', 'top', 'like', 'loos', 'finess', 'see', 'pant', 'line', 'bra', 'difficult', 'three', 'button', 'back', 'final', 'good', 'luck', 'take', 'without', 'get', 'make', 'necklin', 'someon', 'dub', 'poor', 'man', 'pineappl', 'top', 'could', 'agre', 'sigh', 'realli', 'want']",3,3
"['like', 'previou', 'review', 'said', 'run', 'bit', 'small', 'surpris', 'one', 'mention', 'high', 'rise', 'refer', 'lb', 'retail', 'size', 'top', 'pant', 'realli', 'want', 'love', 'pant', 'even', 'order', 'size', 'tri', 'still', 'love', 'review', 'right', 'back', 'zipper', 'kinda', 'hard', 'zip', 'top', 'pant', 'exactli', 'essenti', 'flare', 'think', 'ge']",2,2
"['hope', 'love', 'tunic', 'hope', 'materi', 'cute', 'piec', 'littl', 'baggi', 'anyth', 'shape', 'made', 'look', 'boxi', 'around', 'felt', 'like', 'poncho', 'tailor', 'tunic', 'unfortun', 'go', 'back']",3,3
"['got', 'shirt', 'mail', 'today', 'realli', 'excit', 'tri', 'review', 'said', 'ran', 'larg', 'order', 'size', 'fit', 'perfect', 'look', 'mirror', 'notic', 'ruffl', 'misalign', 'obvious', 'want', 'exchang', 'store', 'see', 'size', 'longer', 'avail', 'onlin', 'realli', 'sure', 'find', 'anoth', 'one', 'size']",4,4
"['much', 'say', 'fit', 'tt', 'beauti', 'top', 'color', 'strike']",5,5
"['order', 'thought', 'would', 'cute', 'work', 'tun', 'sleev', 'ridicul', 'long', 'foot', 'short', 'arm', 'also', 'bit', 'short', 'waist', 'love', 'floral', 'detail', 'button']",2,2
"['taper', 'waist', 'suggest', 'photo', 'wide', 'shoulder', 'slim', 'made', 'look', 'big', 'around', 'doubt', 'smaller', 'size', 'would', 'correct', 'order', 'medium', 'also', 'curl', 'bit', 'waist', 'one', 'nice', 'thing', 'cream', 'see', 'anyway', 'purchas', 'go', 'high', 'waist', 'skirt', 'return']",2,2
"['absolut', 'beauti', 'top', 'worn', 'hand', 'wash', 'wrote', 'ruin', 'black', 'trim', 'bled', 'top', 'tri', 'everyth', 'could', 'imagin', 'get', 'back', 'normal', 'recommend']",1,1
"['cute', 'design', 'interest', 'detail', 'felt', 'ran', 'bit', 'larg', 'lb', 'big', 'baggi', 'biggest', 'complaint', 'skirt', 'color', 'flatter']",3,3
"['order', 'usual', 'size', 'xs', 'wide', 'unflatt', 'look', 'like', 'wear', 'tent', 'understand', 'top', 'anymor', 'either', 'huge', 'skin', 'tight', 'someth', 'pink', 'color', 'realli', 'pretti', 'detail', 'nice', 'blah', 'term', 'fit']",3,3
"['nice', 'fabric', 'cute', 'design', 'littl', 'low', 'cut']",4,4
"['look', 'beauti', 'onlin', 'skirt', 'silk', 'strip', 'fabric', 'differ', 'fiber', 'content', 'level', 'contain', 'level', 'polyest', 'part', 'skirt', 'felt', 'like', 'plastic', 'touch', 'one', 'strip', 'promin', 'gold', 'sheen', 'look', 'cheap', 'overal', 'disappoint', 'beauti', 'silk', 'skirt', 'appear', 'definit', 'return', 'would', 'even', 'recommend', 'first', 'second', 'cut']",1,1
"['thin', 'feel', 'like', 'might', 'say', 'stretch', 'color', 'nice', 'much', 'thinner', 'sheer', 'want']",3,3
"['starter', 'back', 'pictur', 'websit', 'true', 'actual', 'back', 'shirt', 'small', 'trap', 'gather', 'exact', 'way', 'big', 'bow', 'adjust', 'overal', 'realli', 'love', 'fit', 'top', 'differ', 'design', 'someth', 'would', 'expect', 'retail', 'shirt', 'also', 'got', 'hole', 'along', 'seam', 'back', 'wash', 'although', 'like', 'look', 'top', 'qualiti', 'use', 'retail']",3,4
"['dress', 'flatter', 'great', 'uniqu', 'dress']",5,5
"['love', 'pattern', 'style', 'top', 'flatter', 'cut', 'howev', 'way', 'short', 'small', 'usual', 'fit', 'without', 'issu', 'sadli', 'enough', 'return']",3,3
"['follow', 'review', 'size', 'normal', 'smallmedium', 'retail', 'clarif', 'expect', 'garment', 'bit', 'roomi', 'order', 'small', 'arriv', 'almost', 'call', 'corpor', 'offic', 'ensur', 'pay', 'rent', 'romper', 'given', 'could', 'comfort', 'fit', 'small', 'famili', 'five', 'oddli', 'armhol', 'normal', 'size', 'return', 'mess']",1,1
"['love', 'brand', 'materi', 'shirt', 'ton', 'similar', 'thought', 'ador', 'sweet', 'detail', 'super', 'short', 'boxi', 'felt', 'uncomfort', 'length', 'also', 'made', 'flatter', 'bummer', 'cuz', 'sweet', 'spin', 'plain', 'basic', 'tee']",2,2
"['pretti', 'top', 'howev', 'absolut', 'need', 'tri', 'order', 'fit', 'well', 'chest', 'area', 'way', 'big', 'side', 'look', 'pregnant', 'return']",3,3
"['donamp', 'write', 'mani', 'review', 'love', 'dress', 'share', 'iamp', 'normal', 'true', 'find', 'lot', 'retail', 'dress', 'run', 'rather', 'larg', 'tri', 'store', 'stretch', 'fit', 'hourglass', 'shape', 'realli', 'well', 'melodi', 'pencil', 'dress', 'fit', 'great', 'style', 'think', 'run', 'bit', 'larger', 'wore', 'date', 'night', 'help', 'make', 'even', 'special']",5,5
"['anoth', 'one', 'darn', 'swing', 'top', 'ca', 'even', 'trend', 'shirt', 'nice', 'printcolor', 'palett', 'go', 'ruin', 'swing', 'cuthenley', 'combo', 'look', 'like', 'littl', 'kid', 'wear', 'overs', 'men', 'night', 'shirtsmock', 'know', 'flatter', 'order', 'regular', 'size', 'larg', 'medium', 'would', 'work', 'probabl', 'still', 'gener', 'cut', 'disagre', 'review', 'said', 'might', 'work', 'larger', 'size', 'made']",2,2
"['purchas', 'anoth', 'eva', 'franco', 'dress', 'retail', 'recent', 'sale', 'look', 'dress', 'work', 'appropri', 'would', 'also', 'transit', 'well', 'happi', 'hour', 'date', 'night', 'seem', 'look', 'order', 'regular', 'regular', 'usual', 'size', 'definit', 'small', 'fit', 'technic', 'ill', 'fit', 'dress', 'short', 'shortwaist', 'fe']",2,2
"['fell', 'love', 'top', 'onlin', 'even', 'pleas', 'arriv', 'pure', 'romanc', 'top', 'went', 'store', 'yet', 'order', 'store', 'free', 'ship', 'order', 'store', 'extrem', 'thrill', 'everyth', 'purchas']",5,5
"['want', 'love', 'dress', 'mani', 'flaw', 'first', 'waistband', 'fall', 'right', 'bust', 'skirt', 'flare', 'flatter', 'silhouett', 'second', 'fabric', 'sickli', 'yellowbeig', 'net', 'look', 'like', 'burlap', 'third', 'ca', 'imagin', 'kind', 'bra', 'wear', 'plu', 'side', 'fabric', 'scratchi']",2,2
"['also', 'run', 'big', 'though', 'felt', 'te', 'xs', 'seem', 'fine', 'usual', 'size', 'xs', 'pass', 'better', 'option', 'run', 'big', 'mostli', 'scratchi', 'beauti', 'color', 'design', 'howev']",4,4
"['want', 'love', 'shirt', 'disappoint', 'read', 'review', 'still', 'order', 'wish', 'would', 'listen', 'shirt', 'look', 'noth', 'like', 'photo', 'onlin', 'extrem', 'boxi', 'unflatt', 'send', 'back']",2,2
"['got', 'gray', 'like', 'review', 'mention', 'waist', 'littl', 'higher', 'though', 'jean', 'great', 'control', 'hold', 'everyth', 'instead', 'creat', 'muffin', 'top', 'mani', 'shorter', 'waist', 'jean', 'contour', 'leg', 'love']",5,5
"['top', 'made', 'well', 'strap', 'holder', 'keep', 'bra', 'hidden', 'alway', 'nice', 'featur', 'howev', 'amount', 'fabric', 'made', 'unflatt', 'overal', 'design', 'fun', 'probabl', 'would', 'purchas', 'fit', 'flatter', 'medium', 'photo', 'measur']",3,3
"['bad', 'blue', 'one', 'sold', 'size', 'petit', 'order', 'base', 'feedback', 'store', 'run', 'big', 'good', 'choic', 'lb', 'materi', 'ted', 'wrinkl', 'though', 'think', 'keep', 'cut', 'flatter', 'like', 'belt', 'like', 'pictur', 'model', 'nice', 'drawstr', 'nice', 'chunki', 'necklac', 'bought', 'black', 'dress', 'gold', 'necklac', 'nice', 'length', 'mid', 'calf', 'round', 'hem', 'wa']",4,5
"['materi', 'strang', 'triangl', 'top', 'funki', 'awesom', 'way']",1,1
"['think', 'get', 'dress', 'hold', 'concern', 'would', 'look', 'like', 'sack', 'glad', 'got', 'glad', 'usual', 'size', 'avail', 'typic', 'petit', 'order', 'petit', 'still', 'flowi', 'think', 'would', 'overwhelm', 'usual', 'size', 'think', 'great', 'mani', 'occas', 'solid', 'black', 'dress', 'ca', 'wait', 'wear', 'definit', 'consid', 'size']",5,5
"['skirt', 'gianorm', 'usual', 'take', 'xl', 'l', 'order', 'waistband', 'xl', 'huge', 'even', 'tri', 'fear', 'would', 'stay', 'tri', 'larg', 'big', 'well', 'think', 'would', 'need', 'medium', 'cute', 'alin', 'appear', 'pictur', 'wonder', 'even', 'got', 'look', 'like', 'huge', 'hipi', 'bunchi', 'yuck']",1,1
"['beauti', 'dress', 'work', 'best', 'belt', 'dress', 'cinch', 'high', 'waist', 'run', 'huge', 'ml', 'small', 'petit', 'look', 'fit', 'best', 'lot', 'unnecessari', 'fabric', 'stretch', 'waist', 'receiv', 'lot', 'compliment', 'dress', 'glad', 'kept', 'tri', 'smaller', 'size']",4,4
"['know', 'begin', 'sweater', 'exce', 'expect', 'order', 'along', 'me', 'demoisel', 'fring', 'sweater', 'thought', 'game', 'stopper', 'beauti', 'one', 'one', 'made', 'mouth', 'fall', 'open', 'unlik', 'anyth', 'overs', 'substanti', 'chic', 'piec', 'runway', 'mention', 'color', 'stop', 'stare', 'go', 'everyth', 'order', 'regular', 'size', 'suppos', 'big']",5,5
"['order', 'lb', 'tt', 'fit', 'well', 'neither', 'tight', 'loos', 'issu', 'reason', 'sent', 'back', 'materi', 'although', 'comfort', 'complet', 'transpar', 'tri', 'run', 'get', 'mail', 'whole', 'neighborhood', 'would', 'essenti', 'see', 'bottomless', 'furthermor', 'white', 'offwhit', 'quit', 'yellowi', 'offwhit', 'lounger', 'look', 'cute', 'featur']",2,2
"['high', 'hope', 'order', 'top', 'unfortun', 'top', 'metal', 'fiber', 'materi', 'detail', 'note', 'product', 'descript', 'also', 'felt', 'rather', 'cheap', 'scratchi', 'poor', 'qualiti', 'price']",1,1
"['initi', 'like', 'feel', 'qualiti', 'top', 'much', 'shorter', 'looser', 'pictur', 'model', 'flow', 'chest', 'one', 'central', 'pleat', 'front', 'husband', 'said', 'made', 'look', 'pregnant', 'came', 'tediou', 'task', 'take', 'snug', 'fit', 'shoulder', 'regularli', 'size', 'lb', 'size', 'work']",2,2
"['love', 'basebal', 'tee', 'look', 'like', 'refin', 'version', 'huge', 'shapeless', 'nice', 'materi', 'fabric', 'one', 'go', 'back']",2,2
"['cup', 'size', 'realli', 'small', 'medium', 'way', 'adjust', 'back', 'strap', 'end', 'give', 'daughter', 'cute', 'poorli', 'execut']",2,2
"['obsess', 'dress', 'wore', 'new', 'year', 'eve', 'felt', 'stun', 'ca', 'wait', 'wear', 'soon', 'good', 'qualiti', 'regular', 'size', 'fit', 'gain', 'even', 'pound', 'slender', 'curvi']",5,5
"['bought', 'xs', 'love', 'look', 'better', 'pictur', 'travel', 'well', 'wrinkl', 'suitcas', 'gener', 'side', 'actual', 'eat', 'full', 'lunch', 'feel', 'box', 'afterward']",5,5
"['cardigan', 'disappoint', 'purchas', 'orang', 'beauti', 'deep', 'red', 'orang', 'perfect', 'fall', 'fit', 'true', 'size', 'length', 'cardigan', 'nice', 'hit', 'mid', 'hip', 'ruffl', 'hang', 'well', 'bulki', 'overwhelm', 'petit', 'frame', 'look', 'great', 'side', 'well', 'love', 'knit', 'detail', 'scallop', 'subtl', 'gather', 'flaw', 'sleev', 'way', 'long', 'practic', 'come', 'fingertip', 'get', 'w']",4,4
"['appear', 'much', 'sleek', 'photograph', 'real', 'life', 'shirt', 'look', 'like', 'pajama', 'top', 'thin', 'extrem', 'casual', 'worth', 'price', 'paid', 'even', 'black', 'exchang', 'tomorrow']",2,2
"['wish', 'read', 'review', 'purchas', 'onlin', 'love', 'top', 'look', 'onlin', 'tri', 'small', 'order', 'comic', 'boxi', 'liter', 'shape', 'like', 'squar', 'must', 'pin', 'back', 'model', 'mayb', 'order', 'xxxx', 'would', 'work', 'perhap', 'larger', 'person', 'may', 'look', 'super', 'cute', 'work', 'slim', 'build']",2,2
"['receiv', 'two', 'red', 'black', 'black', 'great', 'print', 'versatil', 'run', 'larg', 'black', 'significantli', 'red', 'close', 'enough', 'fit', 'keep', 'black', 'show', 'bra', 'bc', 'larg', 'armhol', 'cut', 'far', 'deepli', 'red', 'also', 'show', 'fair', 'amount', 'armpit', 'area', 'bare', 'cover', 'bra', 'materi', 'somewhat', 'thinner', 'expect', 'sheer', 'skinton', 'bra', 'would', 'suffici']",3,3
"['alway', 'look', 'piec', 'would', 'good', 'either', 'layer', 'worn', 'alon', 'look', 'cute', 'model', 'receiv', 'actual', 'flow', 'want', 'straight', 'cut', 'work', 'well', 'bodi', 'go', 'back']",2,2
"['love', 'detail', 'design', 'top', 'issu', 'top', 'bit', 'flowi']",3,3
"['tri', 'dress', 'store', 'could', 'bare', 'button', 'chest', 'waist', 'length', 'perfect', 'order', 'size', 'two', 'size', 'onlin', 'went', 'two', 'size', 'pull', 'bad', 'across', 'chest', 'though', 'bit', 'blousey', 'around', 'wast', 'fabric', 'littl', 'thin', 'similar', 'review', 'slip', 'littl', 'weirdwonki', 'keep', 'like', 'idea', 'dress', 'sure', 'lifespan', 'gauzi', 'materi']",4,4
"['love', 'everyth', 'sweater', 'except', 'size', 'purchas', 'deep', 'red', 'xs', 'yarn', 'weight', 'perfect', 'lo', 'angel', 'length', 'perfect', 'sleev', 'bell', 'shape', 'problem', 'big', 'get', 'way', 'unlik', 'anoth', 'review', 'collar', 'fold', 'way', 'stand', 'upright', 'kind', 'retro', 'look', 'love', 'problem', 'sweater', 'way', 'big', 'handl', 'wide', 'swingi', 'style', 'sl']",3,3
"['order', 'blous', 'onlin', 'bc', 'could', 'find', 'local', 'store', 'sale', 'fabric', 'delic', 'cutout', 'alreadi', 'fray', 'place', 'torn', 'return']",2,2
"['pant', 'heavier', 'twill', 'pilcro', 'chino', 'bought', 'retail', 'earlier', 'year', 'weightier', 'wide', 'leg', 'trouser', 'perfect', 'drape', 'size', 'petit', 'petit', 'size', 'petit', 'fit', 'well', 'judg', 'size', 'larg', 'written', 'review', 'wash', 'would', 'given', 'overal', 'rate', 'star', 'wash', 'cold', 'water', 'deterg', 'regular', 'wash', 'color', 'lost', 'lot', 'blue', 'color', 'went', 'wonder', 'freshsp']",4,5
"['coat', 'wo', 'take', 'cold', 'boston', 'winter', 'will', 'sacrific', 'littl', 'warmth', 'order', 'take', 'beauti', 'night', 'town', 'chic', 'slim', 'elong', 'bold', 'look', 'fantast', 'pair', 'bold', 'tall', 'boot', 'solid', 'color', 'underneath', 'size', 'tend', 'disagre', 'run', 'small', 'review', 'babi', 'run', 'small', 'especi', 'realli', 'live', 'cold', 'climat', 'intend', 'wear', 'someth', 'substanti', 'underneath', 'bust', 'measur']",5,5
"['tank', 'wonder', 'full', 'hip', 'hang', 'right', 'cover', 'flaw', 'color', 'bright', 'materi', 'soft', 'band', 'end', 'elev', 'tank', 'wear', 'would', 'like', 'low', 'front', 'overal', 'tank', 'run', 'true', 'size', 'suppos', 'want', 'tighter', 'fit', 'could', 'size', 'size', 'like', 'way', 'hang', 'regular', 'size', 'busti', 'hippi', 'top', 'make', 'look', 'slim', 'highli', 'recommend']",5,5
"['shirt', 'way', 'flowi', 'pink', 'color', 'extrem', 'wash', 'definit', 'return']",2,2
"['look', 'fit', 'turn', 'overs', 'muumuu', 'fabric', 'also', 'felt', 'cheap']",1,1
"['lb', 'usual', 'hard', 'time', 'find', 'pant', 'leg', 'short', 'enough', 'fit', 'right', 'order', 'xs', 'fit', 'like', 'glove', 'right', 'away', 'pleas', 'order', 'brown', 'blue', 'motif', 'receiv', 'blue', 'far', 'love', 'hit', 'right', 'ankl', 'loos', 'bottom', 'seem', 'like', 'made', 'well', 'wait', 'first', 'someon', 'wear', 'leg', 'time', 'love', 'look', 'like']",4,4
"['love', 'top', 'flannel', 'shirt', 'fall', 'stapl', 'flannel', 'shirt', 'come', 'across', 'button', 'simpli', 'work', 'given', 'chest', 'size', 'hate', 'button', 'down', 'gap', 'leav', 'unbutton', 'wear', 'tank', 'underneath', 'flatter', 'top', 'flannel', 'button', 'shoulder', 'uniqu', 'fresh', 'style', 'shoulder', 'featur', 'stay', 'place', 'thank', 'tini', 'strap', 'sewn', 'put']",5,5
"['think', 'top', 'flatter', 'pictur', 'mismatch', 'hem', 'line', 'collar', 'look', 'cute', 'person', 'look', 'odd', 'especi', 'true', 'back', 'sort', 'mismatch', 'hem', 'repeat', 'bottom', 'look', 'missewn', 'instead', 'purpos', 'sadli', 'one', 'go', 'back', 'store']",2,2
"['love', 'even', 'wee', 'bit', 'tight', 'lb', 'hit', 'well', 'ankl', 'photo', 'order', 'vacil', 'find', 'littl', 'muffin', 'top', 'spillag', 'even', 'wear', 'coupl', 'time', 'good', 'news', 'babi', 'stay', 'pretti', 'well', 'exactli', 'come', 'oppos', 'stretch', 'ton', 'denim', 'durabl', 'stretchi', 'would', 'total', 'recommend']",4,5
"['agre', 'review', 'beauti', 'tight', 'around', 'chest', 'usual', 'xsmall', 'xsmall', 'tight', 'chest', 'bought', 'small', 'still', 'uncomfort', 'sadli', 'return', 'lb', 'mean', 'consid', 'big', 'chest', 'highli', 'unusu']",2,2
"['love', 'shirt', 'beauti', 'casual', 'wear', 'great', 'jean']",5,5
"['disappoint', 'everyth', 'own', 'bordeaux', 'wash', 'well', 'stood', 'test', 'time', 'one', 'wash', 'ruin', 'shrunk', 'terribl', 'even', 'wash', 'cold', 'water', 'delic', 'lay', 'flat', 'dri', 'complet', 'ruin', 'return']",1,1
"['bodic', 'fit', 'dress', 'run', 'tt', 'littl', 'poof', 'skirt', 'part', 'dress', 'look', 'model', 'point', 'life', 'buy', 'dress', 'say', 'right', 'away', 'love', 'husband', 'look', 'said', 'blah', 'color', 'mayb', 'part', 'fabric', 'nice', 'seem', 'inexpens', 'line', 'soft', 'fall', 'nice', 'underneath', 'lace', 'dress', 'fall', 'exactli', 'shown']",3,3
"['bought', 'top', 'everi', 'color', 'fit', 'flatter', 'flow', 'nice', 'big', 'love']",5,5
"['love', 'stylish', 'sweater', 'order', 'black', 'soft', 'comfort', 'wear', 'snap', 'open', 'close', 'look', 'great', 'either', 'way']",5,5
"['return', 'item', 'soft', 'blah', 'fabric', 'noth', 'special']",1,1
"['tshirt', 'cute', 'print', 'nice', 'cut', 'softbut', 'tshirt', 'therefor', 'almost', 'tri', 'store', 'love', 'ca', 'justifi', 'tshirt', 'deter', 'price', 'normal', 'wear', 'dress', 'size', 'retail', 'medium', 'fit', 'well']",3,3
"['surviv', 'winter', 'month', 'variou', 'combo', 'flannel', 'wool', 'crave', 'someth', 'feminin', 'wear', 'loung', 'sleep', 'travel', 'mediterranean', 'friend', 'littl', 'gown', 'look', 'ideal', 'lace', 'feminin', 'smoother', 'fear', 'reserv', 'singl', 'star', 'concern', 'jersey', 'knit', 'bodi', 'wo', 'hold', 'test', 'time', 'sheer', 'rather', 'opaqu', 'enough', 'wo', 'self', 'consciou', 'curv', 'high', 'waist']",4,4
"['disappoint', 'fit', 'top', 'extrem', 'short', 'even', 'frame', 'size', 'fix', 'length', 'bad', 'shirt', 'cute']",3,2
"['order', 'xx', 'petit', 'fit', 'nice', 'green', 'color', 'nice', 'cut', 'knee', 'flatter', 'wow', 'nice', 'need', 'casual', 'dress', 'hang', 'around', 'go', 'beach', 'playground', 'kid', 'better', 'option', 'return', 'size', 'fit', 'well', 'lb', 'chest', 'say', 'go', 'need', 'nice', 'soft', 'casual', 'dress', 'ok', 'size']",4,4
"['minim', 'torn', 'whether', 'return', 'ultim', 'go', 'back', 'knit', 'thin', 'thought', 'would', 'cozi', 'normal', 'sweater', 'weight', 'light', 'swing', 'effect', 'realli', 'come', 'noth', 'special']",2,2
"['oh', 'boy', 'get', 'one', 'run', 'small', 'bad']",2,2
